adult,backdrop_path,belongs_to_collection,budget,genres_1_id,genres_1_name,genres_2_id,genres_2_name,genres_3_id,genres_3_name,homepage,id,imdb_id,origin_country_1,original_language,original_title,overview,popularity,poster_path,production_companies_1_id,production_companies_1_logo_path,production_companies_1_name,production_companies_1_origin_country,production_companies_2_id,production_companies_2_logo_path,production_companies_2_name,production_companies_2_origin_country,production_companies_3_id,production_companies_3_logo_path,production_companies_3_name,production_companies_3_origin_country,production_companies_4_id,production_companies_4_logo_path,production_companies_4_name,production_companies_4_origin_country,production_companies_5_id,production_companies_5_logo_path,production_companies_5_name,production_companies_5_origin_country,production_countries_1_iso_3166_1,production_countries_1_name,release_date,revenue,runtime,spoken_languages_1_english_name,spoken_languages_1_iso_639_1,spoken_languages_1_name,status,tagline,title,video,vote_average,vote_count,belongs_to_collection_id,belongs_to_collection_name,belongs_to_collection_poster_path,belongs_to_collection_backdrop_path,genres_4_id,genres_4_name,genres_5_id,genres_5_name,spoken_languages_2_english_name,spoken_languages_2_iso_639_1,spoken_languages_2_name,production_companies_6_id,production_companies_6_logo_path,production_companies_6_name,production_companies_6_origin_country,production_companies_7_id,production_companies_7_logo_path,production_companies_7_name,production_companies_7_origin_country,production_companies_8_id,production_companies_8_logo_path,production_companies_8_name,production_companies_8_origin_country,production_companies_9_id,production_companies_9_logo_path,production_companies_9_name,production_companies_9_origin_country,production_companies_10_id,production_companies_10_logo_path,production_companies_10_name,production_companies_10_origin_country,production_companies_11_id,production_companies_11_logo_path,production_companies_11_name,production_companies_11_origin_country,production_countries_2_iso_3166_1,production_countries_2_name,production_countries_3_iso_3166_1,production_countries_3_name,production_countries_4_iso_3166_1,production_countries_4_name,spoken_languages_3_english_name,spoken_languages_3_iso_639_1,spoken_languages_3_name,spoken_languages_4_english_name,spoken_languages_4_iso_639_1,spoken_languages_4_name,spoken_languages_5_english_name,spoken_languages_5_iso_639_1,spoken_languages_5_name,origin_country_2,genres_6_id,genres_6_name,spoken_languages_6_english_name,spoken_languages_6_iso_639_1,spoken_languages_6_name,production_companies_12_id,production_companies_12_logo_path,production_companies_12_name,production_companies_12_origin_country,spoken_languages_7_english_name,spoken_languages_7_iso_639_1,spoken_languages_7_name,genres_7_id,genres_7_name,origin_country_3,origin_country_4,production_countries_5_iso_3166_1,production_countries_5_name
False,/mUYV0ZdsDEliGaQahcQH1F3grsP.jpg,,90000000,16,Animation,10751.0,Family,12.0,Adventure,,10674,tt0120762,US,en,Mulan,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.",121.465,/5TYgKxYhnhRNNwqnRAKHkgfqi2G.jpg,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,171656.0,/4UBohOtIr9DtxylH48Qsg6aDow6.png,Walt Disney Feature Animation,US,,,,,,,,,,,,,US,United States of America,1998-06-18,304320254,88,English,en,English,Released,"THIS TIME, THE PRINCESS SAVES THE PRINCE.",Mulan,False,7.9,9285,87236.0,Mulan Collection,/6Kjizag3KnUNDaBkN9LZKfnlBxY.jpg,/1KkIBhX5MTwVoNJzD0JMv059Ck0.jpg,,,,,Mandarin,zh,普通话,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/2BVFrn3X8uH3hJh2403RMkiEgzF.jpg,,0,16,Animation,80.0,Crime,28.0,Action,https://www.crunchyroll.com/series/GJ0H7QG4K/great-pretender-razbliuto,1220441,tt30827040,JP,ja,GREAT PRETENDER razbliuto,"Presumed dead, master con artist and recovering amnesiac Dorothy is discovered by Shanghai Longu-bang, a mob who wants payback for her conning them. With no memories and nowhere to go, she must rely on a local crime underboss to elude Taipei's criminal underworld all while tracking down leads to her mysterious past.",121.427,/gQwzIIyhgsFiYiXI7fNpTUvWghP.jpg,31058.0,/1vwZPG0zMVRvThCY8Lljh0ppxQo.png,WIT STUDIO,JP,,,,,,,,,,,,,,,,,JP,Japan,2024-01-09,0,89,Japanese,ja,日本語,Released,,GREAT PRETENDER razbliuto,False,6.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/5bzPWQ2dFUl2aZKkp7ILJVVkRed.jpg,,19000000,12,Adventure,35.0,Comedy,878.0,Science Fiction,http://www.backtothefuture.com/movies/backtothefuture1,105,tt0088763,US,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",121.383,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,56.0,/cEaxANEisCqeEoRvODv2dO1I0iI.png,Amblin Entertainment,US,,,,,,,,,,,,,US,United States of America,1985-07-03,381109762,116,English,en,English,Released,He was never in time for his classes. He wasn't in time for his dinner. Then one day...he wasn't in his time at all.,Back to the Future,False,8.3,19230,264.0,Back to the Future Collection,/5Xsu2o5IsZRuuxCEVZ9nVve21FP.jpg,/AqQotqj7XOI6GjB28nhMMa8YzOT.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/9ns9463dwOeo1CK1JU2wirL5Yi1.jpg,,50000000,35,Comedy,10751.0,Family,16.0,Animation,https://www.tomandjerrymovie.com,587807,tt1361336,US,en,Tom & Jerry,"Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.",121.299,/8XZI9QZ7Pm3fVkigWJPbrXCMzjq.jpg,25120.0,/gBFx9mk2berTzRAyuZFKjxB7zz3.png,Warner Bros. Pictures Animation,US,8922.0,/yZWehAyjfKi4KvKeg1bkJ1bm5H8.png,Turner Entertainment,US,77061.0,,The Story Company,US,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,,,,,US,United States of America,2021-02-10,136536687,101,English,en,English,Released,Best of enemies. Worst of friends.,Tom & Jerry,False,6.805,2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/pk5ibyxRfwhqJSjzjCwlP0hadHE.jpg,,0,10749,Romance,35.0,Comedy,10402.0,Music,https://www.amazon.com/dp/B0CV72XRMR,843527,tt9466114,US,en,The Idea of You,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.",121.261,/Y5P4Q3q8nrruZ9aD3wXeJS2Plg.jpg,173612.0,/c3qT8JXmVUtkSqJ8eZYkN1Ezf4C.png,Welle Entertainment,US,176196.0,,Somewhere Pictures,US,111265.0,,I’ll Have Another,US,210099.0,/d6HwljzlOzxJ4tXlrpRkNZaZMWL.png,Amazon MGM Studios,US,,,,,US,United States of America,2024-03-16,0,116,English,en,English,Released,When the last thing you expect becomes the only thing you want.,The Idea of You,False,8.1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/9c0lHTXRqDBxeOToVzRu0GArSne.jpg,,0,878,Science Fiction,28.0,Action,,,,935271,tt12774526,US,en,After the Pandemic,"Set in a post-apocalyptic world where a global airborne pandemic has wiped out 90% of the Earth's population and only the young and immune have endured as scavengers. For Ellie and Quinn, the daily challenges to stay alive are compounded when they become hunted by the merciless Stalkers.",629.771,/p1LbrdJ53dGfEhRopG71akfzOVu.jpg,63280.0,,Andromeda Motion Pictures,,,,,,,,,,,,,,,,,,US,United States of America,2022-03-01,0,84,English,en,English,Released,Hunt or be hunted.,After the Pandemic,False,4.798,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/8K9qHeM6G6QjQN0C5XKFGvK5lzM.jpg,,63000000,28,Action,878.0,Science Fiction,,,http://www.warnerbros.com/matrix,603,tt0133093,US,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",468.296,/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,79.0,/at4uYdwAAgNRKhZuuFX8ShKSybw.png,Village Roadshow Pictures,US,372.0,,Groucho II Film Partnership,,1885.0,/xlvoOZr4s1PygosrwZyolIFe5xs.png,Silver Pictures,US,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,,,,,US,United States of America,1999-03-31,463517383,136,English,en,English,Released,Believe the unbelievable.,The Matrix,False,8.214,24800,2344.0,The Matrix Collection,/bV9qTVHTVf0gkW0j7p7M0ILD4pG.jpg,/bRm2DEgUiYciDw3myHuYFInD7la.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/4MCKNAc6AbWjEsM2h9Xc29owo4z.jpg,,35000000,28,Action,53.0,Thriller,18.0,Drama,https://www.mgm.com/movies/the-beekeeper,866398,tt15314262,US,en,The Beekeeper,One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,458.009,/A7EByudX0eOzlkQ2FIbogzyazm2.jpg,14.0,/m6AHu84oZQxvq7n1rsvMNJIAsMu.png,Miramax,US,118475.0,,Cedar Park Entertainment,US,218150.0,,Punch Palace Productions,GB,,,,,,,,,GB,United Kingdom,2024-01-08,151417661,105,English,en,English,Released,Expose the corruption. Protect the hive.,The Beekeeper,False,7.458,2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/wUp0bUXaveR40ikBhDgWwNTijuD.jpg,,0,28,Action,9648.0,Mystery,53.0,Thriller,https://www.netflix.com/title/81579704,1181548,tt28943278,ZA,en,Heart of the Hunter,A retired assassin is pulled back into action when his friend uncovers a dangerous conspiracy at the heart of the South African government.,450.317,/n726fdyL1dGwt15bY7Nj3XOXc4Q.jpg,212943.0,,Scene23,,,,,,,,,,,,,,,,,,ZA,South Africa,2024-03-28,0,108,English,en,English,Released,One man. One mission. One target.,Heart of the Hunter,False,5.897,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/ySgY4jBvZ6qchrxKnBg4M8tZp8V.jpg,,28000000,27,Horror,53.0,Thriller,35.0,Comedy,https://www.abigailmovie.com,1111873,tt27489557,US,en,Abigail,"After a group of would-be criminals kidnap the 12 year old ballerina daughter of a powerful underworld figure, all they have to do to collect a $50 million ransom is watch the girl overnight. In an isolated mansion, the captors start to dwindle, one by one, and they discover, to their mounting horror, that they’re locked inside with no normal little girl.",441.785,/5Uq8P6MPj9Ppsns5t82AiCiUaWE.jpg,130448.0,/yHWTTGKbOGZKUd1cp6l3uLyDeiv.png,Project X Entertainment,US,126588.0,/cNhOITS96oOV7SCgUHxvZlWRecx.png,Radio Silence,US,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,19367.0,,Vinson Films,US,,,,,US,United States of America,2024-04-18,28637755,109,English,en,English,Released,Children can be such monsters.,Abigail,False,6.87,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,,97000000,28,Action,18.0,Drama,878.0,Science Fiction,https://www.20thcenturystudios.com/movies/logan,263115,tt3315342,US,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",435.235,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,91797.0,,Hutch Parker Entertainment,US,431.0,/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png,The Donners' Company,US,28788.0,/Aqomtf9oh5dKtxBNEagkdlp3aGv.png,Genre Films,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,7505.0,/837VMM4wOkODc1idNxGT0KQJlej.png,Marvel Entertainment,US,US,United States of America,2017-02-28,619021436,137,English,en,English,Released,His time has come.,Logan,False,7.8,18633,453993.0,The Wolverine Collection,/c18HVnKTybcAUYVQd8rOcdbqwY.jpg,/QtSxEuCwcZSfCTMZfER3nHDVsG.jpg,,,,,Spanish,es,Español,22213.0,/qx9K6bFWJupwde0xQDwOvXkOaL8.png,TSG Entertainment,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg,,12000000,878,Science Fiction,9648.0,Mystery,12.0,Adventure,http://2001spaceodysseymovie.com,62,tt0062622,US,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",433.31,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,385.0,,Stanley Kubrick Productions,GB,21.0,/usUnaYV6hQnlVAXP6r4HwrlLFPG.png,Metro-Goldwyn-Mayer,US,,,,,,,,,,,,,GB,United Kingdom,1968-04-02,71923560,149,English,en,English,Released,The ultimate trip.,2001: A Space Odyssey,False,8.076,11051,4438.0,The Space Odyssey Series,/bxQaNDuSLCllnMSQ0ZLg7e6HrMW.jpg,/15FumSExI9SRoL7QJWZAsA0b10c.jpg,,,,,Russian,ru,Pусский,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,GB,,,,,,,,,,,,,,,,,,
False,/hdHIjZxq3SWFqpAz4NFhdbud0iz.jpg,,11000000,27,Horror,878.0,Science Fiction,,,https://www.20thcenturystudios.com/movies/alien,348,tt0078748,GB,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",431.019,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,401.0,/t7mM3DvQ9MwDT3YzMCBrkWpWiiz.png,Brandywine Productions,US,,,,,,,,,,,,,US,United States of America,1979-05-25,104931801,117,English,en,English,Released,"In space, no one can hear you scream.",Alien,False,8.151,13872,8091.0,Alien Collection,/yriOcdpJ6gQIAuWGZvtgSzkhWoz.jpg,/kB0Y3uGe9ohJa59Lk8UO9cUOxGM.jpg,,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,GB,United Kingdom,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,
False,/yyFc8Iclt2jxPmLztbP617xXllT.jpg,,125000000,35,Comedy,10751.0,Family,14.0,Fantasy,https://www.wonkamovie.com,787699,tt6166392,GB,en,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",473.636,/qhb1qOilapbapxWQn9jtRCMwXJF.jpg,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,79.0,/at4uYdwAAgNRKhZuuFX8ShKSybw.png,Village Roadshow Pictures,US,214904.0,/9S6xSAsUiE1zuKzxayco7fD0p26.png,The Roald Dahl Story Company,GB,437.0,/nu20mtwbEIhUNnQ5NXVhHsNknZj.png,Heyday Films,GB,216687.0,,Domain Entertainment,US,GB,United Kingdom,2023-12-06,632302312,117,English,en,English,Released,Every good thing in this world started with a dream.,Wonka,False,7.19,2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/7lmBufEG7P7Y1HClYK3gCxYrkgS.jpg,,200000000,12,Adventure,28.0,Action,878.0,Science Fiction,https://www.marvel.com/movies/iron-man-2,10138,tt1228705,US,en,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",426.916,/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,420.0,/hUzeosd33nzE5MCNsZxCGEKTXaQ.png,Marvel Studios,US,7297.0,/l29JYQVZbTcjZXoz4CUYFpKRmM3.png,Fairview Entertainment,US,7505.0,/837VMM4wOkODc1idNxGT0KQJlej.png,Marvel Entertainment,US,,,,,,,,,US,United States of America,2010-04-28,623933331,124,English,en,English,Released,"It's not the armor that makes the hero, but the man inside.",Iron Man 2,False,6.839,20386,131292.0,Iron Man Collection,/fbeJ7f0aD4A112Bc1tnpzyn82xO.jpg,/rI8zOWkRQJdlAyQ6WJOSlYK6JxZ.jpg,,,,,Russian,ru,Pусский,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French,fr,Français,,,,,,,,,,,,,,,,,,,,,,,,,
False,/4qCqAdHcNKeAHcK8tJ8wNJZa9cx.jpg,,11000000,12,Adventure,28.0,Action,878.0,Science Fiction,http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,11,tt0076759,US,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,426.342,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,1.0,/tlVSws0RvvtPBwViUyOFAO0vcQS.png,Lucasfilm Ltd.,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,,,,,,,,,,,,,US,United States of America,1977-05-25,775398007,121,English,en,English,Released,"A long time ago in a galaxy far, far away...",Star Wars,False,8.203,19926,10.0,Star Wars Collection,/r8Ph5MYXL04Qzu4QBbq2KjqwtkQ.jpg,/d8duYyyC9J5T825Hg7grmaabfxQ.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/kK9v1wclQxug6ZUJucD4DTaHgVF.jpg,,1000000,18,Drama,,,,,https://www.20thcenturystudios.com/movies/rocky,1366,tt0075148,US,en,Rocky,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,423.844,/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg,8880.0,/fE7LBw7Jz8R29EABFGCvWNriZxN.png,Winkler Films,US,,,,,,,,,,,,,,,,,US,United States of America,1976-11-21,225300000,120,English,en,English,Released,His whole life was a million-to-one shot.,Rocky,False,7.8,7502,1575.0,Rocky Collection,/fKe9y1AJHEzoiHwSrjfwyinuCE8.jpg,/JhGydj4q5y8MoWZFyj15yKNrzC.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/csGprKcRxt7SDpsrKiwxpgLdEsx.jpg,,39000000,878,Science Fiction,28.0,Action,12.0,Adventure,,16320,tt0379786,US,en,Serenity,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",421.48,/ckDo5vnRKehJ2qu8U95c7QcvGUm.jpg,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,17032.0,,Barry Mendel Productions,US,,,,,,,,,,,,,US,United States of America,2005-09-25,38869464,119,English,en,English,Released,They aim to misbehave.,Serenity,False,7.376,3333,,,,,53.0,Thriller,,,Mandarin,zh,普通话,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/oBIQDKcqNxKckjugtmzpIIOgoc4.jpg,,18000000,28,Action,53.0,Thriller,10752.0,War,https://landofbad.com,969492,tt19864802,AU,en,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",494.114,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,174474.0,,Broken Open Pictures,US,168294.0,/hO9hMQIAUvSEVJHBUdtrsXWfoRu.png,Volition Media Partners,US,76991.0,/pQjdvbv4y9yuIDSHDEHc9ijJKaS.png,Highland Film Group,US,41958.0,/c7WdqE45i8BTbfhb6tERG34WS47.png,Hoodlum Entertainment,AU,194918.0,/pzsC9ZzbRjHaBES0GH8n2dgtCZk.png,R.U. Robot Studios,CZ,AU,Australia,2024-01-25,6461949,113,English,en,English,Released,No man left behind.,Land of Bad,False,7.258,658,,,,,,,,,,,,219466.0,,Moonbow,,147011.0,,Gosdom Entertainment,US,179983.0,,Short Porch Pictures,US,185127.0,/lD5UjvX5MsbIwbZJvdC5aee1nwm.png,The Avenue Entertainment,US,,,,,,,,,CZ,Czech Republic,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/ehumsuIBbgAe1hg343oszCLrAfI.jpg,,175000000,16,Animation,10751.0,Family,14.0,Fantasy,https://movies.disney.com/wish,1022796,tt11304740,US,en,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",416.848,/vgJZSqKMXWDDx09iSIStGKfHMku.jpg,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,6125.0,/tzsMJBJZINu7GHzrpYzpReWhh66.png,Walt Disney Animation Studios,US,,,,,,,,,,,,,US,United States of America,2023-11-13,251720820,95,English,en,English,Released,Be careful what you wish for.,Wish,False,6.486,1130,,,,,12.0,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/e3gVl1gnxEFKLTF6pn6KRqUPi9K.jpg,,7000000,10749,Romance,18.0,Drama,,,https://www.netflix.com/title/81711218,1127166,tt29114029,IT,it,Fabbricante di lacrime,"Adopted together after a tough childhood in an orphanage, Nica and Rigel realize that unexpected but irresistible feelings pull them together.",423.009,/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg,2534.0,/6aizJC0RRO5oprJMYf2PBAB7lyZ.png,Colorado Film,IT,,,,,,,,,,,,,,,,,IT,Italy,2024-04-03,0,106,Italian,it,Italiano,Released,,The Tearsmith,False,6.473,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/iqqMJwvPlovftBfdHVrpP2B1IxE.jpg,,0,28,Action,80.0,Crime,53.0,Thriller,,551115,tt9272572,NL,nl,Penoza: The Final Chapter,"The Black Widow is not dead ... Drug Queen Carmen van Walraven is hiding in Canada and leads an anonymous life there. One evening a colleague is harassed and Carmen helps her. In self-defense, she kills the perpetrator, is arrested and extradited to the Netherlands. While her children are in shock that their mother is still alive, there are also some people who still have to settle something with Carmen. Everyone is again dragged into an emotional rollercoaster. Carmen will now have deal with her past to save her family.",406.715,/ba1NlageLgbxOPLXjX0qX7HDBTc.jpg,5573.0,/2rJ7YVYTI5Oif9ZMT6g26ScHums.png,NL Film en TV,NL,99613.0,/u9a9AizRCLzcDMKqJnAy0uYtCJT.png,KRO-NCRV,NL,,,,,,,,,,,,,NL,Netherlands,2019-11-28,0,116,German,de,Deutsch,Released,The Black Widow is not dead ... and she have to deal with her past to save her family.,Penoza: The Final Chapter,False,7.292,48,,,,,18.0,Drama,,,Dutch,nl,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portuguese,pt,Português,Spanish,es,Español,English,en,English,,,,,,,,,,,,,,,,,,,
False,/YL3GPOiDcNraIJOVDCZsoOBoDy.jpg,,15000000,878,Science Fiction,28.0,Action,12.0,Adventure,https://www.20thcenturystudios.com/movies/predator,106,tt0093773,US,en,Predator,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,405.787,/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,1885.0,/xlvoOZr4s1PygosrwZyolIFe5xs.png,Silver Pictures,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,840.0,,Lawrence Gordon Productions,US,1302.0,/zC3b70ixHh89qJIikLQPEvLqbPM.png,Davis Entertainment,US,5263.0,,Amercent Films,,MX,Mexico,1987-06-12,98267558,107,English,en,English,Released,Soon the hunt will begin.,Predator,False,7.523,7680,399.0,Predator Collection,/qjAh5JTnea8OQk36xeGthWYU2SY.jpg,/fXVzk9OxQwROCuiWvd0Cv76qmZi.jpg,53.0,Thriller,,,Spanish,es,Español,5264.0,,American Entertainment Partners L.P.,,124763.0,,Estudios Churubusco Azteca S.A.,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/5cCfqeUH2f5Gnu7Lh9xepY9TB6x.jpg,,100000000,14,Fantasy,12.0,Adventure,35.0,Comedy,https://www.ghostbusters.com,967847,tt21235248,US,en,Ghostbusters: Frozen Empire,"The Spengler family returns to where it all started – the iconic New York City firehouse – to team up with the original Ghostbusters, who've developed a top-secret research lab to take busting ghosts to the next level. But when the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age.",425.019,/6faYaQyiBPhqAizldJKq21mIVaE.jpg,84042.0,/hbln3zGw1R6mkfRETOaUbRuAJSI.png,Ghost Corps,US,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,,,,,,,,,,,,,US,United States of America,2024-03-20,187987915,115,English,en,English,Released,It'll send a chill down your spine.,Ghostbusters: Frozen Empire,False,6.415,349,2980.0,Ghostbusters Collection,/sctvCtE1M1rDF4f0W2fMrk2BrGB.jpg,/guigdRPHN65fsgZHmvVvBOyiArf.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
